category_id,evaluation_period,evaluation_status,index,name,primary_sector,q01_code_id,q01_compliance,q01_desc,q01_explanation,q01_no,q04_code_id,q04_compliance,q04_desc,q04_explanation,q04_no,q05_code_id,q05_compliance,q05_desc,q05_explanation,q05_no,q06_code_id,q06_compliance,q06_desc,q06_explanation,q06_no,q07_code_id,q07_compliance,q07_desc,q07_explanation,q07_no,q08_code_id,q08_compliance,q08_desc,q08_explanation,q08_no,q09_code_id,q09_compliance,q09_desc,q09_explanation,q09_no,q10_code_id,q10_compliance,q10_desc,q10_explanation,q10_no,q11_code_id,q11_compliance,q11_desc,q11_explanation,q11_no,q12_code_id,q12_compliance,q12_desc,q12_explanation,q12_no,q13_code_id,q13_compliance,q13_desc,q13_explanation,q13_no,q14_code_id,q14_compliance,q14_desc,q14_explanation,q14_no,q15_code_id,q15_compliance,q15_desc,q15_explanation,q15_no,q16_code_id,q16_compliance,q16_desc,q16_explanation,q16_no,q17_code_id,q17_compliance,q17_desc,q17_explanation,q17_no,q19_code_id,q19_compliance,q19_desc,q19_explanation,q19_no,q20_code_id,q20_compliance,q20_desc,q20_explanation,q20_no,q21_code_id,q21_compliance,q21_desc,q21_explanation,q21_no,q24_code_id,q24_compliance,q24_desc,q24_explanation,q24_no,q25_code_id,q25_compliance,q25_desc,q25_explanation,q25_no,q26_code_id,q26_compliance,q26_desc,q26_explanation,q26_no,q27_code_id,q27_compliance,q27_desc,q27_explanation,q27_no,q28_code_id,q28_compliance,q28_desc,q28_explanation,q28_no,q29_code_id,q29_compliance,q29_desc,q29_explanation,q29_no,q30_code_id,q30_compliance,q30_desc,q30_explanation,q30_no,sub_setor,uen
40,Jan 2016 - Dec 2016,Late,1,Tian Gong Tan Temple,Religious,,No,Arethere Board members holding staff appointments?,,1,1.1.6,Complied,"Thereis a maximum term limit of four consecutive years for the Treasurer position (or equivalent, e.g. Finance Committee Chairman).",,4,1.2.1,Complied,Thereare Board committees (or designated Board members) with documented terms of reference.,,5,1.3.1,Complied,"TheBoard meets regularly with a quorum of at least one-third or at least three members, whichever is greater (or as required by the governing instrument).",,6,2.1,Complied,Thereare documented procedures for Board members and staff to declare actual or potential conflicts of interest to the Board.,,7,2.2,Complied,NoBoard member or staff is involved in setting his or her own remuneration.,,8,2.4,Complied,Boardmembers do not vote or participate in decision-making on matters where they have a conflict of interest.,,9,3.1.1,Complied,TheBoard reviews and approves the vision and mission of the charity. They are documented and communicated to its members and the public.,,10,5.1,Complied,TheBoard approves documented human resource policies for staff.,,11,6.1.2,Complied,TheBoard ensures internal control systems for financial matters are in place with documented procedures.,,12,6.1.3,Complied,"TheBoard ensures reviews on the charity’s controls, processes, key programmes and events.",,13,6.2.1,Complied,TheBoard approves an annual budget for the charity’s plans and regularly monitors its expenditure.,,14,6.4.1,Complied,Thecharity discloses its reserves policy in the annual report.,,15,,No,Doesthe charity invest its reserves?,,16,7.2.2,Complied,Donationscollected are properly recorded and promptly deposited by the charity.,,18,8.1,Complied,"Thecharity makes available to its stakeholders an annual report that includes information on its programmes, activities, audited financial statements, Board members and executive management.",,19,9.1,Complied,"Thecharity accurately portrays its image to its members, donors and the public.",,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Taoism,S88SS0030F
40,Sep 2016 - Aug 2017,Received,1,Tian Teck Keng Temple,Religious,,No,Arethere Board members holding staff appointments?,,1,1.1.6,Complied,"Thereis a maximum term limit of four consecutive years for the Treasurer position (or equivalent, e.g. Finance Committee Chairman).",,4,1.2.1,Complied,Thereare Board committees (or designated Board members) with documented terms of reference.,,5,1.3.1,Complied,"TheBoard meets regularly with a quorum of at least one-third or at least three members, whichever is greater (or as required by the governing instrument).",,6,2.1,Complied,Thereare documented procedures for Board members and staff to declare actual or potential conflicts of interest to the Board.,,7,2.2,Complied,NoBoard member or staff is involved in setting his or her own remuneration.,,8,2.4,Complied,Boardmembers do not vote or participate in decision-making on matters where they have a conflict of interest.,,9,3.1.1,Complied,TheBoard reviews and approves the vision and mission of the charity. They are documented and communicated to its members and the public.,,10,5.1,Complied,TheBoard approves documented human resource policies for staff.,,11,6.1.2,Complied,TheBoard ensures internal control systems for financial matters are in place with documented procedures.,,12,6.1.3,Complied,"TheBoard ensures reviews on the charity’s controls, processes, key programmes and events.",,13,6.2.1,Complied,TheBoard approves an annual budget for the charity’s plans and regularly monitors its expenditure.,,14,6.4.1,Complied,Thecharity discloses its reserves policy in the annual report.,,15,,No,Doesthe charity invest its reserves?,,16,7.2.2,Complied,Donationscollected are properly recorded and promptly deposited by the charity.,,18,8.1,Complied,"Thecharity makes available to its stakeholders an annual report that includes information on its programmes, activities, audited financial statements, Board members and executive management.",,19,9.1,Complied,"Thecharity accurately portrays its image to its members, donors and the public.",,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Taoism,S91SS0025D
40,Jan 2016 - Dec 2016,Received,1,Tien Kong Thun Temple,Religious,2.1,Complied,Boardmembers and staff declare actual or potential conflicts of interest to the Board and do not take part in decision-making on matters where they have a conflict of interest.,,1,2.2,Complied,NoBoard member or staff is involved in setting his or her own remuneration.,,2,3.1.1,Complied,TheBoard reviews and approves the objectives of the charity.,,3,5.1,Complied,TheBoard approves documented human resource policies for staff.,,4,6.1.2,Complied,TheBoard has basic operational controls in place for financial matters.,,5,8.1,Complied,"Thecharity makes information on its programmes, activities and financials available to its members and donors.",,6,9.1,Complied,Thecharity accurately portrays its image to its members and donors.,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Taoism,S93SS0012K
40,Jan 2016 - Dec 2016,Received,1,Tien Teck Po Yuan Tong,Religious,2.1,Complied,Boardmembers and staff declare actual or potential conflicts of interest to the Board and do not take part in decision-making on matters where they have a conflict of interest.,,1,2.2,NotApplicable,NoBoard member or staff is involved in setting his or her own remuneration.,Boardcomprises of only volunteers. There is no paid staff.,2,3.1.1,Complied,TheBoard reviews and approves the objectives of the charity.,,3,5.1,NotApplicable,TheBoard approves documented human resource policies for staff.,Boardcomprises of only volunteers. There is no paid staff.,4,6.1.2,Complied,TheBoard has basic operational controls in place for financial matters.,,5,8.1,Complied,"Thecharity makes information on its programmes, activities and financials available to its members and donors.",,6,9.1,Complied,Thecharity accurately portrays its image to its members and donors.,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Taoism,S70SS0004J
40,Jan 2016 - Dec 2016,Late,1,Tiong Bahru Qui Tian Gong Temple,Religious,,Yes,Arethere Board members holding staff appointments?,,1,1.1.2,Complied,"Ifthe governing instrument permits staff to become Board members, they should comprise not more than one-third of the Board.",,2,1.1.2,Complied,Staffdoes not chair the Board.,,3,1.1.6,Complied,"Thereis a maximum term limit of four consecutive years for the Treasurer position (or equivalent, e.g. Finance Committee Chairman).",,4,1.2.1,Complied,Thereare Board committees (or designated Board members) with documented terms of reference.,,5,1.3.1,Complied,"TheBoard meets regularly with a quorum of at least one-third or at least three members, whichever is greater (or as required by the governing instrument).",,6,2.1,NotComplied,Thereare documented procedures for Board members and staff to declare actual or potential conflicts of interest to the Board.,Actualor potential conflicts of interest are disclosed & recorded at Board meeting,7,2.2,Complied,NoBoard member or staff is involved in setting his or her own remuneration.,,8,2.4,Complied,Boardmembers do not vote or participate in decision-making on matters where they have a conflict of interest.,,9,3.1.1,Complied,TheBoard reviews and approves the vision and mission of the charity. They are documented and communicated to its members and the public.,,10,5.1,Complied,TheBoard approves documented human resource policies for staff.,,11,6.1.2,Complied,TheBoard ensures internal control systems for financial matters are in place with documented procedures.,,12,6.1.3,Complied,"TheBoard ensures reviews on the charity’s controls, processes, key programmes and events.",,13,6.2.1,NotApplicable,TheBoard approves an annual budget for the charity’s plans and regularly monitors its expenditure.,Thecharity is small and the budget is not prepared annually.,14,6.4.1,Complied,Thecharity discloses its reserves policy in the annual report.,,15,,No,Doesthe charity invest its reserves?,,16,7.2.2,Complied,Donationscollected are properly recorded and promptly deposited by the charity.,,18,8.1,Complied,"Thecharity makes available to its stakeholders an annual report that includes information on its programmes, activities, audited financial statements, Board members and executive management.",,19,9.1,Complied,"Thecharity accurately portrays its image to its members, donors and the public.",,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Taoism,S93SS0051A
40,Jan 2016 - Dec 2016,Late,1,Tong Whye Temple,Religious,,No,Arethere Board members holding staff appointments?,,1,1.1.6,Complied,"Thereis a maximum term limit of four consecutive years for the Treasurer position (or equivalent, e.g. Finance Committee Chairman).",,4,1.2.1,Complied,Thereare Board committees (or designated Board members) with documented terms of reference.,,5,1.3.1,Complied,"TheBoard meets regularly with a quorum of at least one-third or at least three members, whichever is greater (or as required by the governing instrument).",,6,2.1,Complied,Thereare documented procedures for Board members and staff to declare actual or potential conflicts of interest to the Board.,,7,2.2,Complied,NoBoard member or staff is involved in setting his or her own remuneration.,,8,2.4,Complied,Boardmembers do not vote or participate in decision-making on matters where they have a conflict of interest.,,9,3.1.1,Complied,TheBoard reviews and approves the vision and mission of the charity. They are documented and communicated to its members and the public.,,10,5.1,Complied,TheBoard approves documented human resource policies for staff.,,11,6.1.2,Complied,TheBoard ensures internal control systems for financial matters are in place with documented procedures.,,12,6.1.3,Complied,"TheBoard ensures reviews on the charity’s controls, processes, key programmes and events.",,13,6.2.1,Complied,TheBoard approves an annual budget for the charity’s plans and regularly monitors its expenditure.,,14,6.4.1,Complied,Thecharity discloses its reserves policy in the annual report.,,15,,No,Doesthe charity invest its reserves?,,16,7.2.2,Complied,Donationscollected are properly recorded and promptly deposited by the charity.,,18,8.1,Complied,"Thecharity makes available to its stakeholders an annual report that includes information on its programmes, activities, audited financial statements, Board members and executive management.",,19,9.1,Complied,"Thecharity accurately portrays its image to its members, donors and the public.",,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Taoism,S80SS0033J
40,Jun 2016 - May 2017,Received,1,Xian Gu Tian,Religious,,No,Arethere Board members holding staff appointments?,,1,1.1.6,Complied,"Thereis a maximum term limit of four consecutive years for the Treasurer position (or equivalent, e.g. Finance Committee Chairman).",,4,1.2.1,Complied,Thereare Board committees (or designated Board members) with documented terms of reference.,,5,1.3.1,Complied,"TheBoard meets regularly with a quorum of at least one-third or at least three members, whichever is greater (or as required by the governing instrument).",,6,2.1,Complied,Thereare documented procedures for Board members and staff to declare actual or potential conflicts of interest to the Board.,,7,2.2,Complied,NoBoard member or staff is involved in setting his or her own remuneration.,,8,2.4,Complied,Boardmembers do not vote or participate in decision-making on matters where they have a conflict of interest.,,9,3.1.1,Complied,TheBoard reviews and approves the vision and mission of the charity. They are documented and communicated to its members and the public.,,10,5.1,Complied,TheBoard approves documented human resource policies for staff.,,11,6.1.2,Complied,TheBoard ensures internal control systems for financial matters are in place with documented procedures.,,12,6.1.3,Complied,"TheBoard ensures reviews on the charity’s controls, processes, key programmes and events.",,13,6.2.1,Complied,TheBoard approves an annual budget for the charity’s plans and regularly monitors its expenditure.,,14,6.4.1,Complied,Thecharity discloses its reserves policy in the annual report.,,15,,No,Doesthe charity invest its reserves?,,16,7.2.2,Complied,Donationscollected are properly recorded and promptly deposited by the charity.,,18,8.1,Complied,"Thecharity makes available to its stakeholders an annual report that includes information on its programmes, activities, audited financial statements, Board members and executive management.",,19,9.1,Complied,"Thecharity accurately portrays its image to its members, donors and the public.",,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Taoism,S97SS0021F
40,Nov 2015 - Oct 2016,Late,1,Xiu Xin Tarng,Religious,,No,Arethere Board members holding staff appointments?,,1,1.1.6,Complied,"Thereis a maximum term limit of four consecutive years for the Treasurer position (or equivalent, e.g. Finance Committee Chairman).",,4,1.2.1,Complied,Thereare Board committees (or designated Board members) with documented terms of reference.,,5,1.3.1,Complied,"TheBoard meets regularly with a quorum of at least one-third or at least three members, whichever is greater (or as required by the governing instrument).",,6,2.1,Complied,Thereare documented procedures for Board members and staff to declare actual or potential conflicts of interest to the Board.,,7,2.2,NotApplicable,NoBoard member or staff is involved in setting his or her own remuneration.,TheCharity operates on a volunteer system. There is no remuneration or special benefits given to board and members.,8,2.4,Complied,Boardmembers do not vote or participate in decision-making on matters where they have a conflict of interest.,,9,3.1.1,Complied,TheBoard reviews and approves the vision and mission of the charity. They are documented and communicated to its members and the public.,,10,5.1,NotApplicable,TheBoard approves documented human resource policies for staff.,TheCharity operates on a volunteer system. There is no remuneration or special benefits given to board and members.,11,6.1.2,Complied,TheBoard ensures internal control systems for financial matters are in place with documented procedures.,,12,6.1.3,Complied,"TheBoard ensures reviews on the charity’s controls, processes, key programmes and events.",,13,6.2.1,Complied,TheBoard approves an annual budget for the charity’s plans and regularly monitors its expenditure.,,14,6.4.1,Complied,Thecharity discloses its reserves policy in the annual report.,,15,,No,Doesthe charity invest its reserves?,,16,7.2.2,Complied,Donationscollected are properly recorded and promptly deposited by the charity.,,18,8.1,Complied,"Thecharity makes available to its stakeholders an annual report that includes information on its programmes, activities, audited financial statements, Board members and executive management.",,19,9.1,Complied,"Thecharity accurately portrays its image to its members, donors and the public.",,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Taoism,S92SS0002L
40,Jan 2016 - Dec 2016,Received,1,Chee Tong Temple,Religious,2.1,NotApplicable,Boardmembers and staff declare actual or potential conflicts of interest to the Board and do not take part in decision-making on matters where they have a conflict of interest.,Nobusiness that resulted in conflicts of interest,1,2.2,NotApplicable,NoBoard member or staff is involved in setting his or her own remuneration.,Donot have any salary,2,3.1.1,Complied,TheBoard reviews and approves the objectives of the charity.,,3,5.1,NotApplicable,TheBoard approves documented human resource policies for staff.,Nopaid staff,4,6.1.2,Complied,TheBoard has basic operational controls in place for financial matters.,,5,8.1,Complied,"Thecharity makes information on its programmes, activities and financials available to its members and donors.",,6,9.1,NotApplicable,Thecharity accurately portrays its image to its members and donors.,Beinga temple we don't advertise,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Taoism,S72SS0005D
40,Feb 2016 - Jan 2017,Late,1,Cheo Bu Tong Temple,Religious,,No,Arethere Board members holding staff appointments?,,1,1.1.6,Complied,"Thereis a maximum term limit of four consecutive years for the Treasurer position (or equivalent, e.g. Finance Committee Chairman).",,4,1.2.1,Complied,Thereare Board committees (or designated Board members) with documented terms of reference.,,5,1.3.1,Complied,"TheBoard meets regularly with a quorum of at least one-third or at least three members, whichever is greater (or as required by the governing instrument).",,6,2.1,Complied,Thereare documented procedures for Board members and staff to declare actual or potential conflicts of interest to the Board.,,7,2.2,Complied,NoBoard member or staff is involved in setting his or her own remuneration.,,8,2.4,Complied,Boardmembers do not vote or participate in decision-making on matters where they have a conflict of interest.,,9,3.1.1,Complied,TheBoard reviews and approves the vision and mission of the charity. They are documented and communicated to its members and the public.,,10,5.1,Complied,TheBoard approves documented human resource policies for staff.,,11,6.1.2,Complied,TheBoard ensures internal control systems for financial matters are in place with documented procedures.,,12,6.1.3,Complied,"TheBoard ensures reviews on the charity’s controls, processes, key programmes and events.",,13,6.2.1,Complied,TheBoard approves an annual budget for the charity’s plans and regularly monitors its expenditure.,,14,6.4.1,Complied,Thecharity discloses its reserves policy in the annual report.,,15,,No,Doesthe charity invest its reserves?,,16,7.2.2,Complied,Donationscollected are properly recorded and promptly deposited by the charity.,,18,8.1,Complied,"Thecharity makes available to its stakeholders an annual report that includes information on its programmes, activities, audited financial statements, Board members and executive management.",,19,9.1,Complied,"Thecharity accurately portrays its image to its members, donors and the public.",,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Taoism,S96SS0028F
40,Jan 2016 - Dec 2016,Received,1,CHERN NAM KONG SIEW TEMPLE,Religious,,No,Arethere Board members holding staff appointments?,,1,1.1.6,Complied,"Thereis a maximum term limit of four consecutive years for the Treasurer position (or equivalent, e.g. Finance Committee Chairman).",,4,1.2.1,Complied,Thereare Board committees (or designated Board members) with documented terms of reference.,,5,1.3.1,Complied,"TheBoard meets regularly with a quorum of at least one-third or at least three members, whichever is greater (or as required by the governing instrument).",,6,2.1,Complied,Thereare documented procedures for Board members and staff to declare actual or potential conflicts of interest to the Board.,,7,2.2,Complied,NoBoard member or staff is involved in setting his or her own remuneration.,,8,2.4,Complied,Boardmembers do not vote or participate in decision-making on matters where they have a conflict of interest.,,9,3.1.1,Complied,TheBoard reviews and approves the vision and mission of the charity. They are documented and communicated to its members and the public.,,10,5.1,Complied,TheBoard approves documented human resource policies for staff.,,11,6.1.2,Complied,TheBoard ensures internal control systems for financial matters are in place with documented procedures.,,12,6.1.3,Complied,"TheBoard ensures reviews on the charity’s controls, processes, key programmes and events.",,13,6.2.1,Complied,TheBoard approves an annual budget for the charity’s plans and regularly monitors its expenditure.,,14,6.4.1,Complied,Thecharity discloses its reserves policy in the annual report.,,15,,No,Doesthe charity invest its reserves?,,16,7.2.2,Complied,Donationscollected are properly recorded and promptly deposited by the charity.,,18,8.1,Complied,"Thecharity makes available to its stakeholders an annual report that includes information on its programmes, activities, audited financial statements, Board members and executive management.",,19,9.1,Complied,"Thecharity accurately portrays its image to its members, donors and the public.",,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Taoism,S88SS0047E
40,Jan 2016 - Dec 2016,Late,1,Chi Hock Keng Temple,Religious,,No,Arethere Board members holding staff appointments?,,1,1.1.6,Complied,"Thereis a maximum term limit of four consecutive years for the Treasurer position (or equivalent, e.g. Finance Committee Chairman).",,4,1.2.1,Complied,Thereare Board committees (or designated Board members) with documented terms of reference.,,5,1.3.1,Complied,"TheBoard meets regularly with a quorum of at least one-third or at least three members, whichever is greater (or as required by the governing instrument).",,6,2.1,Complied,Thereare documented procedures for Board members and staff to declare actual or potential conflicts of interest to the Board.,,7,2.2,Complied,NoBoard member or staff is involved in setting his or her own remuneration.,,8,2.4,Complied,Boardmembers do not vote or participate in decision-making on matters where they have a conflict of interest.,,9,3.1.1,Complied,TheBoard reviews and approves the vision and mission of the charity. They are documented and communicated to its members and the public.,,10,5.1,Complied,TheBoard approves documented human resource policies for staff.,,11,6.1.2,Complied,TheBoard ensures internal control systems for financial matters are in place with documented procedures.,,12,6.1.3,Complied,"TheBoard ensures reviews on the charity’s controls, processes, key programmes and events.",,13,6.2.1,Complied,TheBoard approves an annual budget for the charity’s plans and regularly monitors its expenditure.,,14,6.4.1,Complied,Thecharity discloses its reserves policy in the annual report.,,15,,No,Doesthe charity invest its reserves?,,16,7.2.2,Complied,Donationscollected are properly recorded and promptly deposited by the charity.,,18,8.1,Complied,"Thecharity makes available to its stakeholders an annual report that includes information on its programmes, activities, audited financial statements, Board members and executive management.",,19,9.1,Complied,"Thecharity accurately portrays its image to its members, donors and the public.",,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Taoism,S90SS0004D
40,Jan 2016 - Dec 2016,Received,1,Chin Long Kong Temple,Religious,,No,Arethere Board members holding staff appointments?,,1,1.1.6,Complied,"Thereis a maximum term limit of four consecutive years for the Treasurer position (or equivalent, e.g. Finance Committee Chairman).",,4,1.2.1,Complied,Thereare Board committees (or designated Board members) with documented terms of reference.,,5,1.3.1,Complied,"TheBoard meets regularly with a quorum of at least one-third or at least three members, whichever is greater (or as required by the governing instrument).",,6,2.1,Complied,Thereare documented procedures for Board members and staff to declare actual or potential conflicts of interest to the Board.,,7,2.2,NotApplicable,NoBoard member or staff is involved in setting his or her own remuneration.,Thereis no remuneration,8,2.4,Complied,Boardmembers do not vote or participate in decision-making on matters where they have a conflict of interest.,,9,3.1.1,Complied,TheBoard reviews and approves the vision and mission of the charity. They are documented and communicated to its members and the public.,,10,5.1,Complied,TheBoard approves documented human resource policies for staff.,,11,6.1.2,Complied,TheBoard ensures internal control systems for financial matters are in place with documented procedures.,,12,6.1.3,Complied,"TheBoard ensures reviews on the charity’s controls, processes, key programmes and events.",,13,6.2.1,Complied,TheBoard approves an annual budget for the charity’s plans and regularly monitors its expenditure.,,14,6.4.1,Complied,Thecharity discloses its reserves policy in the annual report.,,15,,No,Doesthe charity invest its reserves?,,16,7.2.2,Complied,Donationscollected are properly recorded and promptly deposited by the charity.,,18,8.1,Complied,"Thecharity makes available to its stakeholders an annual report that includes information on its programmes, activities, audited financial statements, Board members and executive management.",,19,9.1,Complied,"Thecharity accurately portrays its image to its members, donors and the public.",,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Taoism,S94SS0122L
40,Jan 2016 - Dec 2016,Received,1,CHONG HOCK TONG,Religious,,No,Arethere Board members holding staff appointments?,,1,1.1.6,Complied,"Thereis a maximum term limit of four consecutive years for the Treasurer position (or equivalent, e.g. Finance Committee Chairman).",,4,1.2.1,Complied,Thereare Board committees (or designated Board members) with documented terms of reference.,,5,1.3.1,Complied,"TheBoard meets regularly with a quorum of at least one-third or at least three members, whichever is greater (or as required by the governing instrument).",,6,2.1,Complied,Thereare documented procedures for Board members and staff to declare actual or potential conflicts of interest to the Board.,,7,2.2,Complied,NoBoard member or staff is involved in setting his or her own remuneration.,,8,2.4,Complied,Boardmembers do not vote or participate in decision-making on matters where they have a conflict of interest.,,9,3.1.1,Complied,TheBoard reviews and approves the vision and mission of the charity. They are documented and communicated to its members and the public.,,10,5.1,Complied,TheBoard approves documented human resource policies for staff.,,11,6.1.2,Complied,TheBoard ensures internal control systems for financial matters are in place with documented procedures.,,12,6.1.3,Complied,"TheBoard ensures reviews on the charity’s controls, processes, key programmes and events.",,13,6.2.1,Complied,TheBoard approves an annual budget for the charity’s plans and regularly monitors its expenditure.,,14,6.4.1,Complied,Thecharity discloses its reserves policy in the annual report.,,15,,No,Doesthe charity invest its reserves?,,16,7.2.2,Complied,Donationscollected are properly recorded and promptly deposited by the charity.,,18,8.1,Complied,"Thecharity makes available to its stakeholders an annual report that includes information on its programmes, activities, audited financial statements, Board members and executive management.",,19,9.1,Complied,"Thecharity accurately portrays its image to its members, donors and the public.",,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Taoism,T12SS0083E
40,Jan 2016 - Dec 2016,Received,1,Chu Sheng Temple,Religious,,No,Arethere Board members holding staff appointments?,,1,1.1.6,Complied,"Thereis a maximum term limit of four consecutive years for the Treasurer position (or equivalent, e.g. Finance Committee Chairman).",,4,1.2.1,Complied,Thereare Board committees (or designated Board members) with documented terms of reference.,,5,1.3.1,Complied,"TheBoard meets regularly with a quorum of at least one-third or at least three members, whichever is greater (or as required by the governing instrument).",,6,2.1,Complied,Thereare documented procedures for Board members and staff to declare actual or potential conflicts of interest to the Board.,,7,2.2,Complied,NoBoard member or staff is involved in setting his or her own remuneration.,,8,2.4,Complied,Boardmembers do not vote or participate in decision-making on matters where they have a conflict of interest.,,9,3.1.1,Complied,TheBoard reviews and approves the vision and mission of the charity. They are documented and communicated to its members and the public.,,10,5.1,Complied,TheBoard approves documented human resource policies for staff.,,11,6.1.2,Complied,TheBoard ensures internal control systems for financial matters are in place with documented procedures.,,12,6.1.3,Complied,"TheBoard ensures reviews on the charity’s controls, processes, key programmes and events.",,13,6.2.1,Complied,TheBoard approves an annual budget for the charity’s plans and regularly monitors its expenditure.,,14,6.4.1,Complied,Thecharity discloses its reserves policy in the annual report.,,15,,No,Doesthe charity invest its reserves?,,16,7.2.2,Complied,Donationscollected are properly recorded and promptly deposited by the charity.,,18,8.1,Complied,"Thecharity makes available to its stakeholders an annual report that includes information on its programmes, activities, audited financial statements, Board members and executive management.",,19,9.1,Complied,"Thecharity accurately portrays its image to its members, donors and the public.",,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Taoism,S78SS0057G
40,Jan 2016 - Dec 2016,Late,1,Da Sheng Kong Chinese Temple,Religious,,No,Arethere Board members holding staff appointments?,,1,1.1.6,Complied,"Thereis a maximum term limit of four consecutive years for the Treasurer position (or equivalent, e.g. Finance Committee Chairman).",,4,1.2.1,Complied,Thereare Board committees (or designated Board members) with documented terms of reference.,,5,1.3.1,Complied,"TheBoard meets regularly with a quorum of at least one-third or at least three members, whichever is greater (or as required by the governing instrument).",,6,2.1,Complied,Thereare documented procedures for Board members and staff to declare actual or potential conflicts of interest to the Board.,,7,2.2,Complied,NoBoard member or staff is involved in setting his or her own remuneration.,,8,2.4,Complied,Boardmembers do not vote or participate in decision-making on matters where they have a conflict of interest.,,9,3.1.1,Complied,TheBoard reviews and approves the vision and mission of the charity. They are documented and communicated to its members and the public.,,10,5.1,Complied,TheBoard approves documented human resource policies for staff.,,11,6.1.2,Complied,TheBoard ensures internal control systems for financial matters are in place with documented procedures.,,12,6.1.3,Complied,"TheBoard ensures reviews on the charity’s controls, processes, key programmes and events.",,13,6.2.1,Complied,TheBoard approves an annual budget for the charity’s plans and regularly monitors its expenditure.,,14,6.4.1,Complied,Thecharity discloses its reserves policy in the annual report.,,15,,No,Doesthe charity invest its reserves?,,16,7.2.2,Complied,Donationscollected are properly recorded and promptly deposited by the charity.,,18,8.1,Complied,"Thecharity makes available to its stakeholders an annual report that includes information on its programmes, activities, audited financial statements, Board members and executive management.",,19,9.1,Complied,"Thecharity accurately portrays its image to its members, donors and the public.",,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Taoism,S89SS0076G
40,Jan 2016 - Dec 2016,Received,1,FUAN TEMPLE,Religious,,No,Arethere Board members holding staff appointments?,,1,1.1.6,Complied,"Thereis a maximum term limit of four consecutive years for the Treasurer position (or equivalent, e.g. Finance Committee Chairman).",,4,1.2.1,Complied,Thereare Board committees (or designated Board members) with documented terms of reference.,,5,1.3.1,Complied,"TheBoard meets regularly with a quorum of at least one-third or at least three members, whichever is greater (or as required by the governing instrument).",,6,2.1,Complied,Thereare documented procedures for Board members and staff to declare actual or potential conflicts of interest to the Board.,,7,2.2,Complied,NoBoard member or staff is involved in setting his or her own remuneration.,,8,2.4,Complied,Boardmembers do not vote or participate in decision-making on matters where they have a conflict of interest.,,9,3.1.1,Complied,TheBoard reviews and approves the vision and mission of the charity. They are documented and communicated to its members and the public.,,10,5.1,NotApplicable,TheBoard approves documented human resource policies for staff.,Noemployee was engaged by us,11,6.1.2,Complied,TheBoard ensures internal control systems for financial matters are in place with documented procedures.,,12,6.1.3,Complied,"TheBoard ensures reviews on the charity’s controls, processes, key programmes and events.",,13,6.2.1,Complied,TheBoard approves an annual budget for the charity’s plans and regularly monitors its expenditure.,,14,6.4.1,Complied,Thecharity discloses its reserves policy in the annual report.,,15,,No,Doesthe charity invest its reserves?,,16,7.2.2,Complied,Donationscollected are properly recorded and promptly deposited by the charity.,,18,8.1,Complied,"Thecharity makes available to its stakeholders an annual report that includes information on its programmes, activities, audited financial statements, Board members and executive management.",,19,9.1,Complied,"Thecharity accurately portrays its image to its members, donors and the public.",,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Taoism,S85SS0076J
